FrameNo, Timestamp, Rigid_x, Rigid_y, Rigid_z, Rigid_yaw, Rigid_pitch, Rigid_roll,	Point0_x, Point0_y, Point0_z,	Point1_x, Point1_y, Point1_z,	Point2_x, Point2_y, Point2_z,	Point3_x, Point3_y, Point3_z,	Point4_x, Point4_y, Point4_z,	Point5_x, Point5_y, Point5_z
207,195.111664149,0.6140304803848267, 0.08809804916381836, 0.6509923934936523,2.527526617050171, 1.272355318069458, -1.5160096883773804,0.6080240607261658, 0.17543138563632965, -0.6472949385643005,0.6767146587371826, 0.06762083619832993, -0.5189330577850342,0.7082696557044983, 0.052468471229076385, -0.7528301477432251,0.5478675365447998, 0.06606699526309967, -0.7717137932777405,0.5200384855270386, 0.07298048585653305, -0.5400581955909729,0.6159404516220093, 0.16726699471473694, -0.6954782605171204
208,195.128301625,0.6141849756240845, 0.0877985954284668, 0.6517753601074219,2.4879581928253174, 1.3762949705123901, -1.4577019214630127,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6768609285354614, 0.06735358387231827, -0.5197855830192566,0.708270251750946, 0.052501700818538666, -0.7527872920036316,0.5478692650794983, 0.06612882018089294, -0.7716463804244995,0.5200589299201965, 0.07294981181621552, -0.5401812195777893,0.6159404516220093, 0.16726699471473694, -0.6954782605171204
209,195.145227055,0.6140515804290771, 0.08761978149414062, 0.6519327163696289,2.4311940670013428, 1.4042320251464844, -1.4079821109771729,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6768542528152466, 0.06739751994609833, -0.5197437405586243,0.7082695364952087, 0.052390653640031815, -0.752936601638794,0.5478548407554626, 0.06615603715181351, -0.7716192007064819,0.5200721621513367, 0.07296527922153473, -0.5401062369346619,0.6159404516220093, 0.16726699471473694, -0.6954782605171204
210,195.161593289,0.6141890287399292, 0.08757448196411133, 0.6519505977630615,2.4978272914886475, 1.3492907285690308, -1.4992130994796753,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767847537994385, 0.06760253757238388, -0.5190700888633728,0.7082436680793762, 0.05235692113637924, -0.752942681312561,0.5478775501251221, 0.0660828948020935, -0.7716794013977051,0.5200533866882324, 0.07293245941400528, -0.5401398539543152,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
211,195.178243374,0.6139746308326721, 0.08767032623291016, 0.6514878273010254,2.43365740776062, 1.3246684074401855, -1.6745551824569702,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767703890800476, 0.06753840297460556, -0.5191332101821899,0.7082483768463135, 0.05230134353041649, -0.7530457377433777,0.5478147268295288, 0.06620469689369202, -0.771503746509552,0.5200756192207336, 0.07278289645910263, -0.5404490232467651,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
212,195.195002834,0.6139435768127441, 0.08727788925170898, 0.652184247970581,2.3153059482574463, 1.4773409366607666, -1.778960108757019,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767898201942444, 0.06751788407564163, -0.5192870497703552,0.7082754969596863, 0.05237709730863571, -0.7529219388961792,0.5478612184524536, 0.06612551212310791, -0.7715935707092285,0.5201084613800049, 0.07265587151050568, -0.5406368970870972,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
213,195.211611279,0.6138722896575928, 0.08726215362548828, 0.6520392894744873,2.327512264251709, 1.3908017873764038, -1.8018313646316528,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6768078804016113, 0.06748615950345993, -0.519223690032959,0.7082089781761169, 0.052281469106674194, -0.7530761361122131,0.5478269457817078, 0.06612852215766907, -0.771586000919342,0.5201212167739868, 0.07281947135925293, -0.5404054522514343,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
214,195.228219724,0.6137416362762451, 0.08731412887573242, 0.651738166809082,2.2787115573883057, 1.4613662958145142, -2.0298211574554443,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767918467521667, 0.06755845993757248, -0.5191317796707153,0.7081846594810486, 0.052193984389305115, -0.7531896233558655,0.5478249192237854, 0.06623909622430801, -0.771462082862854,0.5200912952423096, 0.07285211980342865, -0.5403685569763184,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
215,195.244874501,0.613791286945343, 0.08759570121765137, 0.6515138149261475,2.3363864421844482, 1.3585872650146484, -1.8804746866226196,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767787933349609, 0.06758435815572739, -0.5190856456756592,0.7082147002220154, 0.052207157015800476, -0.7531735301017761,0.5489634275436401, 0.06747657805681229, -0.7709494829177856,0.5200830698013306, 0.07285109907388687, -0.540346622467041,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
216,195.26150875,0.6139020919799805, 0.08765411376953125, 0.651364803314209,2.391845941543579, 1.3935818672180176, -1.8379623889923096,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.676747739315033, 0.0676054060459137, -0.5190315842628479,0.7082256078720093, 0.05223651975393295, -0.7530950307846069,0.5478535890579224, 0.06613237410783768, -0.7715455889701843,0.5200698375701904, 0.0728386789560318, -0.5403350591659546,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
217,195.278169098,0.6139612197875977, 0.08783483505249023, 0.651273250579834,2.3959879875183105, 1.384520411491394, -1.861905813217163,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767802238464355, 0.06761015951633453, -0.5189682841300964,0.7082873582839966, 0.052308328449726105, -0.7530162334442139,0.5478192567825317, 0.06615632027387619, -0.7715274095535278,0.5200969576835632, 0.0727912113070488, -0.5404251217842102,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
218,195.294875483,0.6139090061187744, 0.0882866382598877, 0.6505846977233887,2.461369514465332, 1.2716971635818481, -1.5312100648880005,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767740845680237, 0.06759204715490341, -0.5189804434776306,0.7081217169761658, 0.052471812814474106, -0.7527413964271545,0.5477846264839172, 0.06625829637050629, -0.7713789343833923,0.5200305581092834, 0.07311166077852249, -0.539737343788147,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
219,195.311600635,0.6138781905174255, 0.08838129043579102, 0.6507492065429688,2.3842358589172363, 1.385511040687561, -1.7086966037750244,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767585277557373, 0.067592091858387, -0.5190036296844482,0.7060413956642151, 0.05084299296140671, -0.7534536719322205,0.5478445887565613, 0.0661102831363678, -0.771617591381073,0.5200716853141785, 0.07285889983177185, -0.5402735471725464,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
220,195.328239283,0.6135367751121521, 0.08822822570800781, 0.6510772705078125,2.1742539405822754, 1.3405214548110962, -1.704903244972229,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767645478248596, 0.06764012575149536, -0.5190109014511108,0.7082623243331909, 0.052473343908786774, -0.7527862787246704,0.54786616563797, 0.06620179116725922, -0.771518349647522,0.5200259685516357, 0.07300122082233429, -0.5400332808494568,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
221,195.344832187,0.6141822338104248, 0.0880274772644043, 0.6514551639556885,2.455115795135498, 1.3797434568405151, -1.595402717590332,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6768057942390442, 0.06759225577116013, -0.5190711617469788,0.7081952691078186, 0.05247071385383606, -0.7528125643730164,0.5478289127349854, 0.06622614711523056, -0.7714788317680359,0.5200267434120178, 0.07300151884555817, -0.5400172472000122,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
222,195.361537399,0.6141740679740906, 0.08765363693237305, 0.651763916015625,2.506192445755005, 1.330406904220581, -1.4591858386993408,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6765565872192383, 0.06803645193576813, -0.5176058411598206,0.7082080245018005, 0.05233405902981758, -0.7529540657997131,0.5477933287620544, 0.0661838948726654, -0.7714813351631165,0.5200619697570801, 0.07293370366096497, -0.5401114225387573,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
223,195.378214754,0.6142652034759521, 0.0877530574798584, 0.651832103729248,2.50662899017334, 1.3529340028762817, -1.5624339580535889,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6764804720878601, 0.06793508678674698, -0.5175946354866028,0.708266019821167, 0.052507661283016205, -0.752748966217041,0.5478197932243347, 0.06612739711999893, -0.7715694904327393,0.5201020836830139, 0.0727454349398613, -0.5405395030975342,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
224,195.394876275,0.6140738129615784, 0.08781909942626953, 0.6513543128967285,2.5107388496398926, 1.2747024297714233, -1.555274486541748,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6768051981925964, 0.06753293424844742, -0.5192216634750366,0.708278238773346, 0.052426766604185104, -0.7528159022331238,0.5478621125221252, 0.06611625850200653, -0.7715913653373718,0.5201159119606018, 0.07275056838989258, -0.5405582189559937,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
225,195.411628404,0.6140962243080139, 0.08808493614196777, 0.6509549617767334,2.531391143798828, 1.2950208187103271, -1.5782867670059204,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767826676368713, 0.06758664548397064, -0.5191675424575806,0.7082801461219788, 0.05246517434716225, -0.7528277635574341,0.5478289723396301, 0.06618822365999222, -0.7715046405792236,0.5201154947280884, 0.07280789315700531, -0.5405276417732239,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
226,195.428107533,0.6139678359031677, 0.0881044864654541, 0.6508140563964844,2.4625942707061768, 1.3294998407363892, -1.553645133972168,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767839789390564, 0.06765279173851013, -0.519047737121582,0.7082410454750061, 0.05240292474627495, -0.7529053092002869,0.5478585958480835, 0.06616270542144775, -0.7716578841209412,0.5200621485710144, 0.0729825422167778, -0.5401137471199036,0.6159411668777466, 0.16743989288806915, -0.6952345371246338
227,195.444786061,0.6141017079353333, 0.08804035186767578, 0.650998592376709,2.522455930709839, 1.3163855075836182, -1.5971472263336182,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767889857292175, 0.06752416491508484, -0.5191295742988586,0.7083112001419067, 0.052423737943172455, -0.7528628706932068,0.547849178314209, 0.06611909717321396, -0.7716310620307922,0.5201114416122437, 0.07276026904582977, -0.5405625700950623,0.615950345993042, 0.1671876758337021, -0.695601224899292
228,195.461495965,0.6140604019165039, 0.08799123764038086, 0.6510224342346191,2.510284662246704, 1.2689152956008911, -1.5713950395584106,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767988204956055, 0.06757283955812454, -0.5190512537956238,0.7082659602165222, 0.05239046737551689, -0.7528571486473083,0.5478567481040955, 0.06603838503360748, -0.771687924861908,0.5200918912887573, 0.07280103117227554, -0.5404226779937744,0.615950345993042, 0.1671876758337021, -0.695601224899292
229,195.478084471,0.6138567924499512, 0.08757352828979492, 0.651425838470459,2.352785587310791, 1.419792652130127, -1.8937231302261353,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767816543579102, 0.06752225011587143, -0.5191171169281006,0.708290696144104, 0.05236943066120148, -0.7528854012489319,0.5478498339653015, 0.06602437049150467, -0.7717108726501465,0.5200983285903931, 0.07277876883745193, -0.5405936241149902,0.615950345993042, 0.1671876758337021, -0.695601224899292
230,195.494778247,0.6137388944625854, 0.08737754821777344, 0.6519064903259277,2.25919508934021, 1.4484061002731323, -1.9305201768875122,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767114996910095, 0.06773851066827774, -0.5185944437980652,0.7082222700119019, 0.05226841941475868, -0.7531747817993164,0.5490558743476868, 0.06727199256420135, -0.7712292671203613,0.5200982689857483, 0.07281267642974854, -0.5405527353286743,0.615950345993042, 0.1671876758337021, -0.695601224899292
231,195.511502519,0.613796591758728, 0.08723068237304688, 0.6519954204559326,2.2813122272491455, 1.4885153770446777, -1.9727647304534912,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767881512641907, 0.06765459477901459, -0.5189893841743469,0.7082568407058716, 0.052316565066576004, -0.7529968023300171,0.5479130148887634, 0.0659903734922409, -0.7718200087547302,0.5201768279075623, 0.07266198098659515, -0.5408585071563721,0.615950345993042, 0.1671876758337021, -0.695601224899292
232,195.528186618,0.6136471033096313, 0.08765363693237305, 0.6514537334442139,2.2597386837005615, 1.3428516387939453, -2.017936944961548,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767759919166565, 0.0676165446639061, -0.5190092921257019,0.70829838514328, 0.052515316754579544, -0.7528241276741028,0.5488802194595337, 0.06760625541210175, -0.7707734107971191,0.520073413848877, 0.07282786816358566, -0.5403902530670166,0.615950345993042, 0.1671876758337021, -0.695601224899292
233,195.544771018,0.6138668060302734, 0.08762311935424805, 0.6514894962310791,2.3815832138061523, 1.4062312841415405, -1.8382607698440552,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767508387565613, 0.06762810051441193, -0.5189652442932129,0.7081860899925232, 0.05215917527675629, -0.7531636953353882,0.5477707386016846, 0.06625937670469284, -0.7713848948478699,0.5200633406639099, 0.07282626628875732, -0.5403739213943481,0.615950345993042, 0.1671876758337021, -0.695601224899292
234,195.561476231,0.6137966513633728, 0.08770370483398438, 0.6517491340637207,2.3070874214172363, 1.3903287649154663, -1.808823585510254,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767116189002991, 0.0677507221698761, -0.5186559557914734,0.7081720232963562, 0.052131880074739456, -0.7532593011856079,0.5478039979934692, 0.06616625189781189, -0.7715449333190918,0.5200595259666443, 0.07271406799554825, -0.5405212044715881,0.615950345993042, 0.1671876758337021, -0.695601224899292
235,195.578067962,0.614101767539978, 0.08754467964172363, 0.6519286632537842,2.445936441421509, 1.4326533079147339, -1.5225681066513062,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767295598983765, 0.06777502596378326, -0.5187079906463623,0.7083582878112793, 0.05248994007706642, -0.7528929114341736,0.5478825569152832, 0.06606124341487885, -0.7717409729957581,0.5200296640396118, 0.07301101833581924, -0.540108859539032,0.615950345993042, 0.1671876758337021, -0.695601224899292
236,195.594837392,0.614073634147644, 0.08779478073120117, 0.6518323421478271,2.4326906204223633, 1.4091248512268066, -1.646285891532898,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767901182174683, 0.06760460138320923, -0.519176721572876,0.7082406282424927, 0.05244346708059311, -0.7529562711715698,0.5478862524032593, 0.06616788357496262, -0.7716487050056458,0.5200406312942505, 0.07305078953504562, -0.54006028175354,0.615950345993042, 0.1671876758337021, -0.695601224899292
237,195.611354641,0.6136019229888916, 0.0880424976348877, 0.6513822078704834,2.203193187713623, 1.3176357746124268, -1.7913343906402588,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767218112945557, 0.06770327687263489, -0.5187318921089172,0.7081891894340515, 0.05221404880285263, -0.7531877756118774,0.547838032245636, 0.06630048900842667, -0.7714305520057678,0.5200698971748352, 0.07292472571134567, -0.540273129940033,0.615950345993042, 0.1671876758337021, -0.695601224899292
238,195.628042846,0.6142061948776245, 0.0879828929901123, 0.6515045166015625,2.4651753902435303, 1.366442322731018, -1.6428333520889282,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6767985224723816, 0.06746593862771988, -0.5191699862480164,0.7082070708274841, 0.05251004546880722, -0.7527622580528259,0.5479342341423035, 0.06593887507915497, -0.7719341516494751,0.5200770497322083, 0.07288842648267746, -0.5403271913528442,0.615950345993042, 0.1671876758337021, -0.695601224899292
239,195.644833682,0.6141616106033325, 0.08775496482849121, 0.6516139507293701,2.5094637870788574, 1.3245974779129028, -1.4759804010391235,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6765837073326111, 0.06811857968568802, -0.5174210667610168,0.7082269787788391, 0.05226777493953705, -0.7530814409255981,0.5478807091712952, 0.06604821979999542, -0.7717485427856445,0.5199958086013794, 0.0731092318892479, -0.5398679971694946,0.615950345993042, 0.1671876758337021, -0.695601224899292
240,195.661465586,0.6141654253005981, 0.08822870254516602, 0.6508851051330566,2.52951717376709, 1.2737175226211548, -1.6731268167495728,0.6081005334854126, 0.17485283315181732, -0.6484098434448242,0.6768656373023987, 0.06748603284358978, -0.5194219946861267,0.7082628011703491, 0.05235934257507324, -0.7530044317245483,0.5479217767715454, 0.06601046770811081, -0.7718932032585144,0.5200067162513733, 0.0731186792254448, -0.53985995054245,0.615950345993042, 0.1671876758337021, -0.695601224899292
241,195.678049986,0.6140829920768738, 0.08810091018676758, 0.6509499549865723,2.5225398540496826, 1.27586829662323, -1.5539923906326294,0.6070217490196228, 0.1753363013267517, -0.6495614647865295,0.6768008470535278, 0.06754213571548462, -0.5192399621009827,0.7082576751708984, 0.052355870604515076, -0.7530500292778015,0.5479347109794617, 0.06602390110492706, -0.7718377709388733,0.5200773477554321, 0.07297154515981674, -0.5401790142059326,0.615950345993042, 0.1671876758337021, -0.695601224899292
242,195.694801529,0.6141483783721924, 0.08800840377807617, 0.6513524055480957,2.5059354305267334, 1.336729884147644, -1.4796291589736938,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6767200231552124, 0.06777350604534149, -0.518623411655426,0.708285927772522, 0.052539143711328506, -0.7528125643730164,0.5478740930557251, 0.06615754961967468, -0.7716145515441895,0.5200340151786804, 0.07312536239624023, -0.5398338437080383,0.615950345993042, 0.1671876758337021, -0.695601224899292
243,195.711395313,0.6140512228012085, 0.08768606185913086, 0.6517717838287354,2.408294439315796, 1.4162349700927734, -1.4583828449249268,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6768658757209778, 0.06738786399364471, -0.5195326805114746,0.7082650065422058, 0.052438803017139435, -0.7529376745223999,0.5477918982505798, 0.06624624133110046, -0.7714626789093018,0.5201039910316467, 0.07278206944465637, -0.5405956506729126,0.615912675857544, 0.16792115569114685, -0.6946953535079956
244,195.728059766,0.6141957640647888, 0.08752822875976562, 0.6520798206329346,2.477217435836792, 1.3746870756149292, -1.5218110084533691,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6768375039100647, 0.06743583083152771, -0.5193774700164795,0.7082878947257996, 0.05247082933783531, -0.7528186440467834,0.5478693246841431, 0.06602781265974045, -0.7717560529708862,0.5200502872467041, 0.07285972684621811, -0.540382981300354,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
245,195.74477788,0.6140389442443848, 0.08742308616638184, 0.6520843505859375,2.411961555480957, 1.3650239706039429, -1.6383893489837646,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.676586925983429, 0.06809550523757935, -0.5174309015274048,0.7083004117012024, 0.05247320234775543, -0.7528447508811951,0.5478582978248596, 0.06611029803752899, -0.77164226770401,0.5201120376586914, 0.07291723787784576, -0.5402780771255493,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
246,195.761466378,0.6138582229614258, 0.08758258819580078, 0.651580810546875,2.3276216983795166, 1.3729225397109985, -1.91988205909729,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6768132448196411, 0.0676102489233017, -0.5191166996955872,0.7082682847976685, 0.05244985967874527, -0.7528817653656006,0.5479117631912231, 0.06599406898021698, -0.7718265056610107,0.5201096534729004, 0.07287026196718216, -0.5403673052787781,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
247,195.77798656,0.6137204170227051, 0.0875859260559082, 0.6515145301818848,2.2938053607940674, 1.3769056797027588, -1.9377708435058594,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6767944097518921, 0.06759268045425415, -0.5191380977630615,0.7082096338272095, 0.052219219505786896, -0.7532301545143127,0.5489357709884644, 0.06758177280426025, -0.770845353603363,0.5200772881507874, 0.07289687544107437, -0.5403600335121155,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
248,195.794763028,0.6138531565666199, 0.08757352828979492, 0.6514523029327393,2.325645685195923, 1.42782461643219, -1.9620554447174072,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6767774224281311, 0.06754696369171143, -0.5191216468811035,0.7082337141036987, 0.05236766114830971, -0.7529422640800476,0.5479251146316528, 0.06597922742366791, -0.7718292474746704,0.5200769901275635, 0.07286341488361359, -0.5403512716293335,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
249,195.811355638,0.6137344837188721, 0.08755683898925781, 0.651494026184082,2.3131296634674072, 1.3860386610031128, -1.9180665016174316,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6768208742141724, 0.06757659465074539, -0.5190030336380005,0.7083321213722229, 0.052520375698804855, -0.75275719165802,0.5489799380302429, 0.06740714609622955, -0.7710279822349548,0.5200964212417603, 0.07285797595977783, -0.5403229594230652,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
250,195.828035926,0.6140445470809937, 0.08762288093566895, 0.651768684387207,2.414552688598633, 1.4188673496246338, -1.6645320653915405,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6767758727073669, 0.06763140112161636, -0.5189415812492371,0.7082125544548035, 0.05233091861009598, -0.7529945969581604,0.5479193329811096, 0.06594958156347275, -0.7718207240104675,0.5200476050376892, 0.07293090224266052, -0.540236234664917,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
251,195.844676627,0.6140918135643005, 0.08761429786682129, 0.6520545482635498,2.3948116302490234, 1.4286818504333496, -1.725244402885437,0.6071742177009583, 0.17492589354515076, -0.6501756310462952,0.6768198609352112, 0.06756705045700073, -0.5191953778266907,0.7082523703575134, 0.05242367088794708, -0.7529181241989136,0.5478070974349976, 0.06622834503650665, -0.7714757919311523,0.5200563073158264, 0.0729835033416748, -0.5401904582977295,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
252,195.861359553,0.6140521764755249, 0.08765435218811035, 0.6515514850616455,2.4610095024108887, 1.358654260635376, -1.582895278930664,0.6029857397079468, 0.1838665008544922, -0.6386198401451111,0.6768338680267334, 0.06759309768676758, -0.5190898180007935,0.7082307934761047, 0.05229513347148895, -0.7530847191810608,0.5478481650352478, 0.06620807945728302, -0.7715011835098267,0.5200732946395874, 0.07296589761972427, -0.5402389764785767,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
253,195.878006998,0.6140591502189636, 0.08809471130371094, 0.6510748863220215,2.4786932468414307, 1.334632396697998, -1.7308121919631958,0.6029857397079468, 0.1838665008544922, -0.6386198401451111,0.6767841577529907, 0.06765463203191757, -0.5189874172210693,0.7082863450050354, 0.05249743536114693, -0.7528241276741028,0.5478546023368835, 0.06608626991510391, -0.771729052066803,0.5200600624084473, 0.0729602500796318, -0.5402478575706482,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
254,195.894642714,0.6136444807052612, 0.08823132514953613, 0.6507503986358643,2.280768871307373, 1.2650046348571777, -1.7999074459075928,0.6029857397079468, 0.1838665008544922, -0.6386198401451111,0.6767908334732056, 0.06766676157712936, -0.5189377069473267,0.7082651853561401, 0.05245693773031235, -0.7528348565101624,0.5478442907333374, 0.06621454656124115, -0.7715122699737549,0.520027220249176, 0.07315683364868164, -0.5398083329200745,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
255,195.911248814,0.6140810251235962, 0.08840537071228027, 0.6506729125976562,2.5069143772125244, 1.2983886003494263, -1.6775449514389038,0.6029857397079468, 0.1838665008544922, -0.6386198401451111,0.6768103837966919, 0.06760349869728088, -0.5190949440002441,0.7082957625389099, 0.052586283534765244, -0.752714216709137,0.5478219985961914, 0.06620530039072037, -0.7715479731559753,0.5200011134147644, 0.07317785173654556, -0.5398195385932922,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
256,195.927997131,0.614017128944397, 0.08830118179321289, 0.6507036685943604,2.508802890777588, 1.2585848569869995, -1.5678727626800537,0.6029857397079468, 0.1838665008544922, -0.6386198401451111,0.6768133044242859, 0.06754085421562195, -0.5191166400909424,0.7082637548446655, 0.052393317222595215, -0.752947211265564,0.5478487610816956, 0.06618872284889221, -0.771580159664154,0.5200328230857849, 0.07312624901533127, -0.5398758053779602,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
257,195.944656892,0.6141290068626404, 0.08816957473754883, 0.6508922576904297,2.545090913772583, 1.278904914855957, -1.564572811126709,0.6029857397079468, 0.1838665008544922, -0.6386198401451111,0.6767929792404175, 0.06759866327047348, -0.5190090537071228,0.7082578539848328, 0.05245564132928848, -0.7528659701347351,0.5478047728538513, 0.06634395569562912, -0.7713888883590698,0.5200358033180237, 0.07312628626823425, -0.5399889349937439,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
258,195.961446555,0.6140803098678589, 0.08808684349060059, 0.6509664058685303,2.5192911624908447, 1.2696447372436523, -1.5534709692001343,0.6070059537887573, 0.17552968859672546, -0.6492683291435242,0.6767796277999878, 0.06766308099031448, -0.5189049243927002,0.7083114385604858, 0.05252649635076523, -0.7527616620063782,0.5478487610816956, 0.06615687906742096, -0.7716253399848938,0.5200973153114319, 0.07295545190572739, -0.54026198387146,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
259,195.977925978,0.614088773727417, 0.08816337585449219, 0.650860071182251,2.532349109649658, 1.2774927616119385, -1.557666301727295,0.6071957945823669, 0.17492476105690002, -0.6501975059509277,0.6767931580543518, 0.06762780994176865, -0.5189549922943115,0.7082965970039368, 0.05246329307556152, -0.7528645396232605,0.5478631258010864, 0.0660930648446083, -0.7717224359512329,0.5200760364532471, 0.07292526215314865, -0.5402314066886902,0.6159652471542358, 0.16750137507915497, -0.6951854825019836
260,195.994652303,0.6139768958091736, 0.08785152435302734, 0.6509923934936523,2.4365737438201904, 1.3915119171142578, -1.6053026914596558,0.6071957945823669, 0.17492476105690002, -0.6501975059509277,0.6767462491989136, 0.06761083006858826, -0.5189964175224304,0.708272397518158, 0.052493155002593994, -0.7527979612350464,0.5479120016098022, 0.0660577267408371, -0.7718141078948975,0.5201168656349182, 0.07277991622686386, -0.5406215190887451,0.6158647537231445, 0.16798989474773407, -0.6944746375083923
261,196.011284207,0.6141155362129211, 0.08795428276062012, 0.65116286277771,2.521972894668579, 1.3122520446777344, -1.611240267753601,0.6071957945823669, 0.17492476105690002, -0.6501975059509277,0.6767587661743164, 0.06763804703950882, -0.5189433693885803,0.708312451839447, 0.05252065137028694, -0.7527682185173035,0.5478713512420654, 0.06616818904876709, -0.7715813517570496,0.5200625061988831, 0.07297752797603607, -0.5402166247367859,0.6159443855285645, 0.1673499345779419, -0.6953780055046082
262,196.028025193,0.6139953136444092, 0.08775997161865234, 0.6515617370605469,2.407888650894165, 1.367995023727417, -1.6147942543029785,0.6071957945823669, 0.17492476105690002, -0.6501975059509277,0.6768121719360352, 0.06757305562496185, -0.5191929340362549,0.7082806825637817, 0.052485037595033646, -0.7528494596481323,0.5478949546813965, 0.06610213220119476, -0.7717090249061584,0.5201110243797302, 0.07290910184383392, -0.5403305292129517,0.6159443855285645, 0.1673499345779419, -0.6953780055046082
263,196.044636571,0.6139740943908691, 0.08728218078613281, 0.6522567272186279,2.320629835128784, 1.4784700870513916, -1.7733913660049438,0.6071957945823669, 0.17492476105690002, -0.6501975059509277,0.6767768263816833, 0.06755761802196503, -0.519113302230835,0.7082566022872925, 0.052376240491867065, -0.7529424428939819,0.5478476285934448, 0.0661722868680954, -0.7715792059898376,0.5200856924057007, 0.0729101225733757, -0.5403016209602356,0.6159443855285645, 0.1673499345779419, -0.6953780055046082
264,196.061348528,0.613904595375061, 0.08719182014465332, 0.6523079872131348,2.3203678131103516, 1.4170081615447998, -1.772399663925171,0.6071957945823669, 0.17492476105690002, -0.6501975059509277,0.6766262054443359, 0.06808643043041229, -0.5175208449363708,0.7082362174987793, 0.05241240933537483, -0.7529466152191162,0.5478745698928833, 0.0660979300737381, -0.7717046141624451,0.5200430750846863, 0.07301875948905945, -0.5401027202606201,0.6159443855285645, 0.1673499345779419, -0.6953780055046082
